Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,Foundation,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,MoSold,SalePrice
581,70,RL,17345,Pave,IR3,HLS,NoSewr,CulDSac,NAmes,RRAn,2fmCon,1Story,6,1,1984,1975,Hip,MetalSd,483.0,BrkTil,28.0,391,488,GasA,Y,597,1040,1105,1,1,2,4,2,10,2,0,610.0,139,18,93,2006,3,334786.5921839743
582,20,C,12426,Pave,IR2,Low,NoSewr,Inside,BrkSide,Artery,1Fam,2Story,8,7,2002,1952,Gambrel,Wd Sdng,253.0,CBlock,1054.0,327,225,Grav,Y,2412,268,1608,1,3,1,3,2,11,2,0,857.0,295,92,28,2006,8,366875.6074632223
583,50,C,13533,Pave,IR1,HLS,AllPub,FR2,CollgCr,Feedr,Duplex,1.5Fin,3,6,2007,2000,Hip,HdBoard,158.0,CBlock,692.0,214,1680,GasA,N,1163,860,3709,2,2,0,5,1,6,2,1,2.0,257,216,93,2010,12,427847.42371664854
584,30,RM,10249,Pave,IR2,HLS,AllPub,Inside,OldTown,Feedr,Twnhs,1Story,10,4,1954,1989,Gable,Wd Sdng,286.0,CBlock,127.0,863,344,Wall,N,697,481,2063,1,3,0,2,2,8,2,1,897.0,104,178,97,2006,11,400604.26375133655
585,70,RH,15966,Pave,IR2,Lvl,AllPub,FR2,CollgCr,Feedr,2fmCon,SLvl,10,7,1965,2017,Flat,Wd Sdng,,PConc,766.0,746,1783,GasW,N,1284,1242,1478,1,2,0,1,1,6,1,3,,380,190,88,2010,11,400978.345665748
586,80,RL,10291,Grvl,Reg,Low,AllPub,CulDSac,Edwards,Norm,Duplex,2Story,1,3,1966,1985,Gable,Wd Sdng,402.0,CBlock,1317.0,366,1897,GasA,Y,655,1342,1530,2,1,2,5,2,6,1,3,444.0,335,162,80,2008,4,334316.61448027793
587,70,RM,7817,Pave,Reg,Bnk,AllPub,Corner,OldTown,Feedr,Twnhs,2Story,6,1,1981,2000,Flat,MetalSd,308.0,BrkTil,440.0,81,517,Wall,Y,1573,1261,3288,2,2,0,2,2,11,2,1,253.0,477,99,58,2007,2,379950.759331597
588,40,FV,15853,Grvl,IR2,HLS,NoSewr,CulDSac,CollgCr,RRAn,Duplex,2Story,1,4,2001,1950,Flat,Wd Sdng,459.0,BrkTil,868.0,805,1054,GasW,N,978,284,2825,0,2,0,5,1,6,0,0,19.0,184,186,23,2010,12,340208.8707421744
589,50,FV,14424,Grvl,Reg,Bnk,NoSewr,CulDSac,BrkSide,Artery,2fmCon,SLvl,9,3,1969,1982,Gambrel,,457.0,PConc,1411.0,821,1732,GasA,Y,727,1060,1732,1,3,2,1,1,8,1,2,203.0,302,294,37,2009,9,389600.7184655716
590,60,C,8874,Grvl,Reg,Bnk,NoSewr,Corner,Edwards,Artery,1Fam,SLvl,2,1,2015,1956,Hip,MetalSd,94.0,PConc,523.0,75,1767,GasA,N,2474,102,1702,2,2,0,5,2,11,0,2,805.0,493,66,27,2006,10,316839.1547549808
591,20,C,15593,Grvl,Reg,Lvl,NoSewr,Corner,Edwards,Feedr,Duplex,1.5Fin,2,2,1950,2001,Gable,Wd Sdng,492.0,BrkTil,759.0,526,295,Wall,Y,1980,1453,932,1,3,0,5,2,5,0,0,356.0,243,72,96,2007,8,265314.2158083179
592,90,FV,14686,Grvl,IR3,HLS,AllPub,FR2,Edwards,Feedr,Twnhs,SLvl,7,5,2007,1960,Gable,Wd Sdng,252.0,CBlock,109.0,731,413,Grav,Y,1021,791,3566,1,2,1,1,2,9,1,3,127.0,163,231,61,2010,6,464604.210147297
593,60,C,19109,Pave,IR3,Low,AllPub,FR2,OldTown,Feedr,2fmCon,1.5Fin,2,8,1993,1976,Gable,VinylSd,149.0,BrkTil,1351.0,502,1860,GasA,N,648,238,2898,1,1,0,1,1,9,0,2,357.0,131,188,99,2009,3,418257.44722453435
594,50,RL,9211,Pave,IR2,HLS,AllPub,Inside,NAmes,Artery,1Fam,2Story,10,1,1955,1963,Gambrel,HdBoard,22.0,PConc,1428.0,741,1995,GasA,N,1581,740,3465,0,2,2,1,1,3,0,0,291.0,202,49,50,2007,2,487021.61152428726
595,50,C,5661,Pave,Reg,Bnk,NoSewr,Inside,OldTown,Artery,Twnhs,1.5Fin,8,4,1999,1995,Gambrel,VinylSd,243.0,PConc,1268.0,945,134,Wall,Y,661,644,1191,2,3,1,4,1,4,1,2,173.0,407,123,6,2008,4,396640.9633298291
596,50,RH,17075,Grvl,IR3,Low,NoSewr,CulDSac,CollgCr,Norm,Twnhs,1Story,6,4,1969,1959,Gambrel,HdBoard,214.0,BrkTil,162.0,951,524,Grav,N,1362,1148,3543,1,2,0,1,1,7,1,0,732.0,209,156,22,2010,4,423505.4777879074
597,60,C,18753,Pave,IR2,HLS,NoSewr,Corner,NAmes,RRAn,Twnhs,2Story,7,5,1963,1973,Flat,HdBoard,398.0,CBlock,559.0,478,1008,GasW,Y,2000,881,3370,2,2,2,5,1,10,2,1,354.0,346,260,45,2010,1,453955.9956551535
598,80,,16811,Pave,Reg,Bnk,AllPub,Inside,CollgCr,Norm,Duplex,2Story,7,7,1954,2010,Gable,VinylSd,409.0,CBlock,398.0,371,3,Grav,N,1630,606,1307,1,1,0,1,1,8,1,1,,100,194,89,2008,9,362213.420211171
599,50,RL,19788,Grvl,IR1,Bnk,NoSewr,CulDSac,NAmes,RRAn,2fmCon,1.5Fin,6,8,1990,1967,Flat,VinylSd,130.0,PConc,582.0,264,177,Grav,N,1950,187,2485,2,3,1,2,2,9,0,2,36.0,445,255,77,2010,10,410633.87782468955
600,70,RM,15060,Grvl,Reg,Lvl,AllPub,Corner,OldTown,Norm,Twnhs,2Story,10,6,1989,1958,Gable,HdBoard,342.0,BrkTil,398.0,263,745,Wall,Y,894,887,3201,2,1,2,1,1,5,1,2,309.0,385,199,27,2006,8,477617.90092111635
601,60,RM,15526,Grvl,Reg,Lvl,AllPub,FR2,Edwards,Artery,Duplex,SLvl,9,1,1983,1966,Gable,HdBoard,147.0,BrkTil,238.0,109,258,Grav,Y,1300,1279,3714,2,2,1,1,1,8,2,2,660.0,270,67,23,2010,7,506393.58099731896
602,90,RH,8374,Grvl,IR3,Lvl,AllPub,CulDSac,BrkSide,Norm,2fmCon,1Story,9,7,1994,2007,Hip,HdBoard,380.0,PConc,1488.0,914,651,Wall,Y,685,986,3820,1,1,2,3,1,11,1,2,603.0,458,79,6,2006,6,506299.530664572
603,50,RL,14208,Pave,IR2,Bnk,AllPub,FR2,Edwards,RRAn,2fmCon,1.5Fin,7,3,1976,1962,Gable,MetalSd,108.0,BrkTil,1055.0,306,1088,GasW,N,1057,923,2218,0,2,2,5,1,5,0,1,581.0,474,232,99,2010,3,372086.3678161324
604,70,RL,17598,Grvl,IR2,HLS,AllPub,Inside,OldTown,Feedr,Duplex,1.5Fin,9,6,1993,1999,Gambrel,HdBoard,39.0,PConc,1146.0,199,1818,GasA,N,2480,793,1755,2,2,0,5,2,8,1,1,83.0,48,185,78,2009,4,344442.3955170639
605,80,RL,5207,Grvl,IR3,Lvl,AllPub,Inside,NAmes,RRAn,Duplex,2Story,10,8,1982,1955,Gambrel,Wd Sdng,120.0,CBlock,109.0,225,1386,GasA,Y,945,529,895,0,1,2,2,1,9,0,0,509.0,367,104,48,2009,2,324478.81358637003
606,40,RL,7665,Pave,Reg,HLS,NoSewr,Corner,Edwards,Feedr,Twnhs,SLvl,3,7,1982,2000,Gambrel,Wd Sdng,294.0,CBlock,1294.0,184,1841,Wall,N,2164,675,905,2,1,2,4,2,7,1,2,443.0,238,141,2,2007,7,256257.7679666838
607,80,RL,7493,Pave,IR1,Lvl,AllPub,CulDSac,OldTown,Artery,2fmCon,2Story,3,10,1993,1985,Hip,Wd Sdng,119.0,BrkTil,1403.0,963,1740,Wall,Y,2440,391,1477,0,2,0,3,1,10,2,1,419.0,214,271,1,2009,2,300750.2203828721
608,90,RH,11813,Grvl,Reg,Low,AllPub,FR2,CollgCr,RRAn,1Fam,2Story,1,6,1969,1974,Hip,,455.0,CBlock,299.0,30,1040,Grav,Y,1329,1491,3360,2,1,2,2,2,10,2,3,204.0,290,123,6,2008,10,448281.2502478496
609,50,C,5632,Pave,Reg,Low,NoSewr,Corner,BrkSide,Norm,Duplex,1.5Fin,5,9,1985,1960,Flat,VinylSd,17.0,CBlock,1001.0,613,1223,Grav,Y,1971,1276,1655,0,1,2,2,1,8,1,0,487.0,371,222,79,2007,1,294279.6756029255
610,90,RM,15294,Grvl,IR1,Lvl,AllPub,Inside,Edwards,RRAn,2fmCon,2Story,4,9,1956,1993,Gable,VinylSd,168.0,PConc,763.0,770,543,GasA,Y,586,671,2762,2,2,2,5,1,9,0,0,778.0,349,173,20,2009,6,382677.9957229506
611,60,RL,16151,Grvl,IR3,Bnk,NoSewr,Inside,NAmes,Feedr,2fmCon,1Story,2,1,1981,1963,Gable,HdBoard,197.0,PConc,,98,1235,GasA,Y,1772,860,1589,2,3,2,3,1,5,2,0,87.0,430,190,8,2006,4,322003.78357525344
612,30,C,8083,Pave,IR2,Lvl,NoSewr,CulDSac,CollgCr,Artery,Twnhs,2Story,9,1,2016,1978,Gambrel,,410.0,BrkTil,,338,434,GasA,N,2364,1199,1314,0,1,0,5,1,9,0,3,251.0,279,139,11,2010,8,370846.62303983397
613,50,C,17944,Pave,IR3,Lvl,NoSewr,FR2,OldTown,Norm,1Fam,2Story,3,1,1988,1999,Gambrel,HdBoard,483.0,PConc,33.0,810,1296,Wall,N,1963,465,3745,2,1,0,4,2,9,1,3,722.0,466,296,92,2009,1,496936.5840811672
614,30,RM,18711,Grvl,IR3,Bnk,AllPub,CulDSac,BrkSide,RRAn,Twnhs,1.5Fin,8,8,1973,1954,Gambrel,MetalSd,142.0,BrkTil,227.0,796,289,GasW,Y,1780,838,1884,1,3,1,5,2,6,2,3,854.0,315,118,23,2006,9,414970.58756305074
615,70,RH,15123,Grvl,Reg,Low,AllPub,FR2,NAmes,Feedr,1Fam,2Story,6,10,2019,2018,Gambrel,MetalSd,,BrkTil,584.0,265,802,GasW,N,1800,987,1807,2,1,2,1,1,6,2,1,30.0,476,274,32,2007,6,394413.0538229667
616,40,FV,8719,Grvl,IR2,HLS,NoSewr,FR2,OldTown,Norm,1Fam,SLvl,5,7,2003,2006,Gambrel,VinylSd,185.0,PConc,1422.0,651,482,Wall,Y,2313,1312,2117,2,2,0,5,1,5,0,3,868.0,76,75,77,2010,2,406566.842229918
617,20,FV,12123,Pave,IR2,Lvl,AllPub,CulDSac,OldTown,Artery,Duplex,1.5Fin,1,3,1987,1975,Gambrel,MetalSd,260.0,CBlock,957.0,813,233,Grav,N,937,1073,3584,1,1,2,1,2,9,2,0,420.0,303,108,42,2009,8,378686.9372394459
618,90,C,15754,Grvl,IR3,Bnk,AllPub,Corner,Edwards,Norm,2fmCon,2Story,4,2,1981,1955,Gable,Wd Sdng,230.0,CBlock,812.0,797,407,GasW,N,1015,3,3149,1,2,0,2,2,7,0,2,827.0,150,118,81,2007,5,367401.26241958735
619,80,RM,6679,Grvl,IR1,Lvl,NoSewr,CulDSac,Edwards,Artery,2fmCon,1Story,3,4,1994,1965,Hip,MetalSd,253.0,CBlock,,349,693,Grav,Y,2100,851,3493,1,3,1,4,2,5,0,0,60.0,395,257,4,2009,5,381753.9502650571
620,40,FV,5236,Grvl,IR3,Bnk,NoSewr,CulDSac,NAmes,Norm,2fmCon,1Story,1,3,2010,2009,Gambrel,VinylSd,,CBlock,583.0,977,1169,GasA,N,1446,1246,3912,0,3,2,1,1,8,1,0,578.0,496,19,78,2007,5,420195.00384885806
621,50,C,12446,Grvl,IR1,HLS,AllPub,Inside,OldTown,RRAn,1Fam,1.5Fin,5,7,2019,1961,Gable,HdBoard,390.0,BrkTil,569.0,727,561,GasA,Y,1725,1285,3078,1,3,1,4,2,8,0,1,225.0,495,118,70,2009,7,451545.66594723903
622,30,RH,9443,Grvl,IR2,HLS,NoSewr,Inside,Edwards,Feedr,2fmCon,1.5Fin,6,10,2002,1952,Gambrel,MetalSd,296.0,CBlock,219.0,543,429,Grav,N,2098,534,2232,0,1,1,5,1,8,2,0,334.0,296,136,88,2006,7,343706.94165439904
623,80,FV,11770,Pave,IR3,Low,NoSewr,CulDSac,BrkSide,RRAn,Duplex,2Story,2,8,2000,2012,Flat,Wd Sdng,467.0,BrkTil,,456,431,GasA,Y,2178,902,3585,1,3,1,5,1,4,0,1,838.0,156,276,13,2008,10,413056.67004366015
624,30,C,17917,Grvl,Reg,Bnk,NoSewr,CulDSac,BrkSide,RRAn,1Fam,SLvl,3,6,2005,2013,Flat,Wd Sdng,9.0,PConc,786.0,814,1638,Wall,Y,1255,1399,3844,0,1,0,2,2,9,2,1,578.0,197,254,35,2006,11,428780.13884113135
625,60,,14732,Grvl,IR3,Bnk,AllPub,Inside,OldTown,Artery,1Fam,2Story,6,3,1976,2011,Gable,Wd Sdng,445.0,PConc,527.0,87,1568,Grav,Y,2327,1084,1096,1,1,2,5,1,9,0,2,639.0,434,263,34,2010,7,350756.31297011906
626,30,RL,11099,Grvl,IR2,Low,AllPub,FR2,Edwards,Artery,1Fam,1Story,4,6,1987,1955,Hip,HdBoard,409.0,BrkTil,74.0,62,496,Grav,Y,1296,1379,1254,1,1,0,1,1,6,1,0,110.0,383,166,49,2009,12,303167.3603950854
627,60,RH,17135,Grvl,Reg,Low,AllPub,CulDSac,NAmes,Artery,1Fam,SLvl,9,2,2011,1968,Flat,Wd Sdng,323.0,CBlock,135.0,921,982,Grav,Y,1703,645,3928,2,3,0,2,2,8,1,2,490.0,406,164,87,2008,10,510066.3932265704
628,70,RL,18559,Pave,Reg,Bnk,NoSewr,Corner,NAmes,RRAn,Duplex,SLvl,5,7,1967,1967,Flat,VinylSd,229.0,BrkTil,73.0,386,1112,GasW,Y,1185,23,1741,1,3,2,4,1,6,0,2,271.0,286,28,78,2008,2,376532.16650996305
629,80,RM,13555,Pave,IR1,Low,AllPub,Corner,NAmes,Norm,2fmCon,SLvl,4,10,2013,1992,Hip,VinylSd,23.0,CBlock,253.0,790,996,Grav,N,824,1316,1039,2,1,2,2,2,6,0,0,812.0,492,34,10,2010,8,279419.39181823365
630,80,RL,7368,Pave,Reg,HLS,NoSewr,Corner,BrkSide,Norm,Duplex,2Story,2,7,1979,1952,Flat,Wd Sdng,77.0,CBlock,1041.0,458,1434,Grav,Y,2448,556,2421,1,3,2,4,2,8,0,0,33.0,404,236,23,2010,1,339174.8046772206
631,20,RL,5285,Grvl,Reg,Lvl,AllPub,CulDSac,Edwards,RRAn,2fmCon,1Story,6,4,1998,1987,Gambrel,MetalSd,424.0,BrkTil,1021.0,585,896,Grav,N,1122,690,3934,1,1,2,3,2,11,1,3,211.0,23,293,74,2008,2,516902.13156706706
632,50,FV,5148,Grvl,IR3,HLS,AllPub,FR2,Edwards,RRAn,Duplex,1.5Fin,10,8,1990,2017,Hip,Wd Sdng,192.0,BrkTil,1066.0,817,1876,GasW,Y,1186,355,3398,2,3,0,1,1,9,0,3,299.0,455,89,43,2010,11,499372.6237455907
633,60,C,18395,Pave,IR2,Low,NoSewr,FR2,BrkSide,Feedr,Twnhs,2Story,2,4,1962,1993,Flat,VinylSd,400.0,CBlock,49.0,931,826,GasA,N,1998,869,2985,2,2,2,1,2,4,0,1,372.0,491,202,50,2010,7,373270.8992130158
634,20,RH,9037,Pave,IR1,Bnk,AllPub,Inside,NAmes,Artery,Twnhs,1.5Fin,7,7,1983,2012,Hip,VinylSd,108.0,BrkTil,514.0,635,1264,GasW,Y,2188,940,1253,0,3,2,4,2,8,2,0,124.0,8,227,16,2009,4,319789.61649016454
635,30,RL,11549,Pave,IR3,Bnk,NoSewr,CulDSac,NAmes,Artery,Twnhs,SLvl,3,4,1974,1991,Gambrel,VinylSd,279.0,CBlock,743.0,268,777,Wall,Y,2499,574,2049,2,3,2,5,1,7,1,1,102.0,405,67,69,2006,11,353893.3875311651
636,30,RH,12121,Grvl,Reg,HLS,AllPub,FR2,OldTown,RRAn,Twnhs,SLvl,9,5,2015,2013,Flat,MetalSd,410.0,BrkTil,730.0,893,222,Grav,N,899,28,3290,0,3,1,5,1,8,1,2,717.0,131,130,84,2007,10,492991.1530836838
637,20,RL,17743,Grvl,Reg,Bnk,AllPub,CulDSac,CollgCr,RRAn,1Fam,2Story,5,7,1967,2003,Gable,MetalSd,262.0,PConc,570.0,796,1771,Wall,Y,1367,356,2874,1,1,2,3,2,10,0,2,119.0,76,110,7,2008,10,410037.10958571243
638,80,RM,14958,Pave,IR1,Low,NoSewr,Inside,Edwards,Norm,1Fam,1Story,8,10,1954,1986,Flat,MetalSd,328.0,CBlock,575.0,933,1688,GasW,Y,716,364,3304,2,1,2,4,1,10,0,3,681.0,225,11,78,2007,9,492417.4549442358
639,30,RL,9895,Pave,IR2,HLS,NoSewr,Inside,Edwards,RRAn,Duplex,SLvl,6,3,1968,1953,Flat,VinylSd,362.0,PConc,,972,467,GasA,Y,1308,607,1494,2,2,0,3,1,5,2,1,546.0,130,287,95,2008,11,290258.7145347081
640,90,FV,10280,Pave,IR1,Bnk,NoSewr,Inside,Edwards,Norm,Duplex,1.5Fin,10,10,1991,1951,Gambrel,HdBoard,354.0,BrkTil,1165.0,632,568,GasA,Y,1460,408,1509,1,2,1,4,1,11,0,0,893.0,484,174,73,2008,9,391255.44815817295
641,70,C,6012,Grvl,IR3,Lvl,AllPub,Corner,CollgCr,RRAn,Twnhs,1.5Fin,8,5,1967,1993,Gable,Wd Sdng,377.0,PConc,902.0,345,1345,Grav,N,1976,1289,2814,1,2,0,3,1,8,1,0,330.0,375,153,27,2006,3,435314.02599702467
642,70,RM,16023,Grvl,IR1,Lvl,AllPub,CulDSac,OldTown,Feedr,2fmCon,2Story,3,3,1981,2016,Gable,Wd Sdng,267.0,BrkTil,201.0,723,374,GasA,Y,1500,1314,1648,1,1,1,4,1,9,2,3,757.0,411,42,78,2008,3,345372.3764014024
643,90,RL,15699,Grvl,Reg,Low,AllPub,Inside,CollgCr,Feedr,Twnhs,1.5Fin,3,5,1970,2017,Gable,VinylSd,340.0,CBlock,206.0,900,1135,GasW,N,1927,566,1748,1,2,0,1,2,11,1,3,851.0,89,204,11,2008,9,345293.66268057865
644,20,RH,14715,Pave,IR3,Bnk,NoSewr,CulDSac,NAmes,Norm,Duplex,1Story,5,3,1959,2011,Gambrel,MetalSd,258.0,BrkTil,414.0,659,526,GasW,Y,2488,1176,906,2,2,0,3,2,9,0,1,,497,171,42,2006,10,305049.52979693905
645,90,RM,7785,Pave,Reg,Low,NoSewr,Corner,NAmes,Artery,Twnhs,SLvl,10,10,1986,1950,Gambrel,HdBoard,334.0,BrkTil,220.0,77,411,GasA,Y,1431,218,3291,1,3,2,3,2,11,2,3,569.0,116,293,81,2010,12,489948.5648726208
646,60,RM,15748,Grvl,IR2,HLS,NoSewr,Corner,Edwards,Feedr,Duplex,1.5Fin,3,7,1998,1966,Gambrel,HdBoard,84.0,CBlock,1385.0,364,268,Grav,Y,739,172,2524,1,2,2,4,1,3,1,3,411.0,109,284,36,2007,8,385906.90066222014
647,60,RL,8725,Pave,Reg,Lvl,AllPub,Inside,BrkSide,Norm,Twnhs,1.5Fin,8,1,1962,1965,Gambrel,MetalSd,9.0,BrkTil,757.0,13,625,Grav,Y,2261,607,2883,2,3,1,2,1,3,1,3,398.0,376,51,87,2008,1,471507.0554884733
648,20,RM,9576,Grvl,Reg,HLS,AllPub,Inside,Edwards,RRAn,2fmCon,SLvl,10,9,2004,1958,Gambrel,Wd Sdng,288.0,CBlock,1104.0,135,1275,GasW,N,1709,1035,1396,0,1,1,2,2,5,1,2,305.0,353,114,62,2006,6,416381.22441929893
649,90,RH,10782,Pave,IR1,Bnk,NoSewr,FR2,BrkSide,RRAn,Twnhs,2Story,8,9,1966,2002,Gable,Wd Sdng,301.0,BrkTil,762.0,303,1011,GasA,Y,547,1385,954,2,1,1,1,2,11,0,1,652.0,270,18,92,2008,7,345657.43135652895
650,60,,11257,Pave,Reg,Low,AllPub,CulDSac,CollgCr,Norm,2fmCon,1.5Fin,2,5,1958,2008,Hip,HdBoard,58.0,CBlock,562.0,396,1397,GasW,Y,1909,857,1595,0,3,2,5,2,3,0,0,622.0,391,34,62,2006,11,353276.57762435044
651,80,RH,14793,Pave,IR3,Low,NoSewr,Inside,NAmes,Artery,2fmCon,2Story,4,9,1993,1958,Gambrel,HdBoard,307.0,PConc,1308.0,791,1677,GasW,Y,1731,656,1071,1,2,0,5,1,3,0,0,162.0,431,47,9,2007,8,317821.7495843301
652,90,RL,7408,Pave,IR3,Low,AllPub,FR2,BrkSide,Norm,Duplex,2Story,10,10,1995,1961,Hip,MetalSd,261.0,BrkTil,368.0,78,1649,Wall,N,1680,968,2370,2,1,1,1,2,7,0,1,622.0,226,232,77,2009,12,447707.5110990897
653,80,C,5340,Grvl,IR2,HLS,AllPub,CulDSac,CollgCr,Norm,2fmCon,1.5Fin,1,6,1957,1990,Flat,Wd Sdng,385.0,BrkTil,895.0,754,449,GasW,N,1748,1105,2243,1,3,2,5,1,10,1,3,,471,218,79,2010,12,376833.76757305826
654,60,RM,7817,Pave,IR3,Lvl,NoSewr,Inside,NAmes,Feedr,1Fam,1Story,4,5,1986,1964,Flat,HdBoard,284.0,BrkTil,1369.0,704,801,Grav,N,1667,1363,2007,2,1,2,4,2,4,2,3,887.0,243,109,36,2009,2,385685.17771658493
655,70,C,19298,Grvl,IR1,HLS,AllPub,FR2,BrkSide,Norm,1Fam,2Story,4,3,1968,2015,Gambrel,Wd Sdng,118.0,CBlock,203.0,981,1892,GasA,N,1942,440,2434,0,1,0,2,2,6,0,0,64.0,307,253,10,2006,1,368593.0688106822
656,60,,7496,Grvl,IR2,HLS,AllPub,FR2,Edwards,Norm,1Fam,1.5Fin,10,8,2012,1960,Flat,HdBoard,167.0,BrkTil,,417,1560,GasA,Y,1634,616,2060,2,2,0,1,1,8,2,2,617.0,54,187,89,2008,4,438151.9076452
657,80,RM,10962,Grvl,IR3,Bnk,NoSewr,CulDSac,Edwards,RRAn,Duplex,2Story,9,4,1995,1957,Hip,MetalSd,352.0,CBlock,956.0,241,1391,Wall,Y,2353,225,2738,1,1,2,4,1,3,1,1,215.0,36,30,18,2010,1,462416.7709087342
658,40,FV,18122,Pave,IR1,Bnk,NoSewr,FR2,Edwards,Feedr,1Fam,SLvl,3,10,1975,2004,Flat,,188.0,BrkTil,68.0,50,821,Wall,N,1374,370,2332,2,3,0,1,2,6,0,3,602.0,387,258,51,2007,2,383517.2112377536
659,50,C,10299,Grvl,IR3,Bnk,AllPub,CulDSac,CollgCr,RRAn,Duplex,1Story,2,3,1995,1955,Flat,,,PConc,515.0,743,254,Grav,Y,2397,27,3828,1,2,0,2,2,6,1,2,25.0,54,162,17,2010,3,434248.4178622882
660,30,RM,14917,Grvl,IR3,Lvl,NoSewr,CulDSac,Edwards,RRAn,Duplex,1Story,9,6,1995,2002,Hip,HdBoard,250.0,BrkTil,239.0,770,1486,Wall,Y,1988,1007,921,2,3,2,5,2,11,0,2,668.0,11,70,93,2008,4,389111.36480562534
661,90,C,12574,Grvl,Reg,Lvl,AllPub,CulDSac,OldTown,Artery,1Fam,SLvl,9,8,1963,1969,Flat,HdBoard,323.0,PConc,360.0,383,1291,GasW,N,631,994,2240,0,3,1,4,1,11,0,3,583.0,402,55,31,2009,12,434100.18495816714
662,40,RM,6689,Pave,IR3,Bnk,NoSewr,Corner,NAmes,Artery,2fmCon,SLvl,1,9,2012,1988,Gambrel,HdBoard,412.0,CBlock,1464.0,374,125,GasW,Y,1124,15,2198,2,3,1,2,1,8,2,1,43.0,462,98,22,2006,12,317201.426053744
663,60,RL,8267,Pave,IR3,Bnk,AllPub,FR2,CollgCr,Feedr,Twnhs,2Story,6,6,1952,1983,Hip,MetalSd,228.0,PConc,1054.0,729,1416,Grav,N,2359,1300,2303,2,2,2,1,2,10,1,1,89.0,184,20,11,2009,6,370387.41059704305
664,70,,9406,Grvl,IR1,Lvl,AllPub,CulDSac,Edwards,Feedr,Duplex,SLvl,10,5,1977,2006,Hip,Wd Sdng,189.0,BrkTil,706.0,205,761,GasA,N,2470,332,949,2,1,1,3,2,6,1,0,132.0,477,107,57,2010,8,360122.3406409889
665,20,FV,13453,Pave,IR1,Low,NoSewr,Inside,NAmes,Artery,1Fam,1Story,8,2,1978,1968,Gable,Wd Sdng,315.0,BrkTil,689.0,825,798,Grav,N,1100,482,1506,2,3,2,4,2,10,1,0,,236,52,76,2008,9,406537.7174698661
666,60,FV,6442,Grvl,Reg,Lvl,AllPub,Corner,BrkSide,Artery,Duplex,SLvl,3,2,1967,1980,Gable,VinylSd,123.0,CBlock,656.0,488,1357,Wall,N,1172,565,3842,0,1,2,1,1,5,2,1,743.0,292,5,20,2006,4,416046.18014301907
667,70,RH,13597,Grvl,IR3,Lvl,AllPub,Corner,Edwards,Artery,2fmCon,1.5Fin,9,9,1984,1989,Hip,Wd Sdng,83.0,BrkTil,1345.0,380,564,GasA,N,833,1311,2415,1,1,0,1,2,4,2,3,379.0,203,230,20,2008,1,467052.97282794345
668,50,RM,15382,Pave,Reg,Lvl,NoSewr,FR2,NAmes,Artery,2fmCon,1.5Fin,2,2,1996,1963,Hip,VinylSd,296.0,BrkTil,343.0,967,1391,GasA,N,2443,113,2313,2,3,1,2,2,8,1,1,260.0,210,81,92,2008,5,353325.52360441384
669,60,C,9437,Grvl,IR3,Bnk,NoSewr,CulDSac,OldTown,Artery,1Fam,2Story,6,2,1954,1986,Gable,HdBoard,214.0,CBlock,535.0,880,1578,GasA,Y,1598,37,3000,2,1,2,1,1,7,1,0,382.0,225,216,92,2010,5,427963.77989219624
670,80,RH,10435,Pave,IR2,Low,AllPub,FR2,BrkSide,RRAn,Duplex,1Story,1,3,2008,1993,Gambrel,MetalSd,236.0,CBlock,354.0,310,1701,Wall,Y,2316,453,3888,2,2,1,4,2,10,0,0,368.0,6,46,90,2009,9,417927.5865708461
671,20,C,13435,Pave,IR2,Lvl,NoSewr,Corner,OldTown,Feedr,Twnhs,1.5Fin,7,3,2008,1958,Flat,MetalSd,465.0,PConc,1494.0,374,1577,GasW,Y,1935,741,3398,0,2,1,4,2,3,0,0,110.0,219,240,28,2008,6,464503.78244826867
672,70,RM,17777,Grvl,Reg,Bnk,NoSewr,CulDSac,NAmes,RRAn,Twnhs,SLvl,3,4,1996,2007,Flat,HdBoard,112.0,CBlock,927.0,631,1915,GasW,N,2042,165,1644,1,1,1,1,1,5,2,1,675.0,310,177,78,2008,5,332642.7139439321
673,70,FV,9107,Pave,Reg,HLS,AllPub,Inside,OldTown,RRAn,Duplex,1.5Fin,7,7,1962,1969,Flat,,216.0,BrkTil,982.0,591,455,Wall,N,2148,693,3127,1,1,2,2,1,9,0,1,76.0,27,81,46,2008,10,420854.5202714801
674,70,RL,5560,Pave,Reg,HLS,AllPub,CulDSac,NAmes,Norm,Duplex,1.5Fin,4,9,1982,1999,Hip,HdBoard,320.0,CBlock,104.0,41,1711,Wall,N,535,204,3269,2,2,0,4,2,6,1,3,,476,286,11,2006,10,433049.7046356223
